venue_id,event_date,lead_time_days,season,is_weekend,special_event,price/plate,capacity,latitude,longitude,geo_cluster,avg_price_last_14_days,bookings_last_14_days,venue_avg_price_overall,lead_time_bucket
2,2024-03-31,12,Off,True,0,900,150,28.4925,76.9738,4,966.6666666666666,14.0,1150.6666666666667,Short-term
2,2024-04-01,124,Wedding,False,0,1500,150,28.4925,76.9738,4,957.1428571428571,14.0,1150.6666666666667,Long-term
2,2024-04-05,146,Wedding,False,0,1500,150,28.4925,76.9738,4,1066.6666666666667,14.0,1150.6666666666667,Long-term
2,2024-04-17,180,Wedding,False,0,1500,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Long-term
2,2024-04-19,151,Wedding,False,1,1500,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Long-term
2,2024-04-21,170,Wedding,True,0,1500,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Long-term
2,2024-04-26,196,Wedding,False,0,1500,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Long-term
2,2024-04-27,154,Wedding,True,0,1500,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Long-term
2,2024-04-29,26,Off,False,0,900,150,28.4925,76.9738,4,1500.0,14.0,1150.6666666666667,Short-term
2,2024-05-05,70,Off,True,0,900,150,28.4925,76.9738,4,1350.0,14.0,1150.6666666666667,Mid-term
2,2024-05-08,74,Off,False,0,900,150,28.4925,76.9738,4,1260.0,14.0,1150.6666666666667,Mid-term
2,2024-05-13,20,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-05-14,39,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-05-18,83,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-05-19,179,Peak,True,0,1300,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Long-term
2,2024-05-20,39,Off,False,1,900,150,28.4925,76.9738,4,966.6666666666666,14.0,1150.6666666666667,Mid-term
2,2024-05-21,53,Off,False,0,900,150,28.4925,76.9738,4,957.1428571428571,14.0,1150.6666666666667,Mid-term
2,2024-05-22,83,Off,False,0,900,150,28.4925,76.9738,4,957.1428571428571,14.0,1150.6666666666667,Mid-term
2,2024-05-24,72,Peak,False,0,1300,150,28.4925,76.9738,4,950.0,14.0,1150.6666666666667,Mid-term
2,2024-05-25,32,Off,True,1,900,150,28.4925,76.9738,4,988.8888888888889,14.0,1150.6666666666667,Mid-term
2,2024-05-29,87,Off,False,0,900,150,28.4925,76.9738,4,1000.0,14.0,1150.6666666666667,Mid-term
2,2024-05-30,53,Off,False,0,900,150,28.4925,76.9738,4,988.8888888888889,14.0,1150.6666666666667,Mid-term
2,2024-06-02,85,Off,True,0,900,150,28.4925,76.9738,4,1000.0,14.0,1150.6666666666667,Mid-term
2,2024-06-03,46,Off,False,0,900,150,28.4925,76.9738,4,950.0,14.0,1150.6666666666667,Mid-term
2,2024-06-10,34,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-11,28,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-06-12,63,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-15,81,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-16,10,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-06-17,74,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-18,17,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-06-21,72,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-22,85,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-24,82,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-06-29,81,Peak,True,1,1300,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-07-02,26,Off,False,0,900,150,28.4925,76.9738,4,980.0,14.0,1150.6666666666667,Short-term
2,2024-07-03,68,Off,False,0,900,150,28.4925,76.9738,4,966.6666666666666,14.0,1150.6666666666667,Mid-term
2,2024-07-06,10,Off,True,0,900,150,28.4925,76.9738,4,980.0,14.0,1150.6666666666667,Short-term
2,2024-07-12,74,Off,False,1,900,150,28.4925,76.9738,4,980.0,14.0,1150.6666666666667,Mid-term
2,2024-07-17,56,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Mid-term
2,2024-07-21,23,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-07-22,116,Peak,False,0,1300,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Long-term
2,2024-07-26,88,Peak,False,0,1300,150,28.4925,76.9738,4,1000.0,14.0,1150.6666666666667,Mid-term
2,2024-07-29,24,Off,False,1,900,150,28.4925,76.9738,4,1060.0,14.0,1150.6666666666667,Short-term
2,2024-07-31,39,Off,False,0,900,150,28.4925,76.9738,4,1060.0,14.0,1150.6666666666667,Mid-term
2,2024-08-01,59,Off,False,0,900,150,28.4925,76.9738,4,1033.3333333333333,14.0,1150.6666666666667,Mid-term
2,2024-08-02,70,Off,False,0,900,150,28.4925,76.9738,4,1014.2857142857143,14.0,1150.6666666666667,Mid-term
2,2024-08-04,63,Off,True,0,900,150,28.4925,76.9738,4,1014.2857142857143,14.0,1150.6666666666667,Mid-term
2,2024-08-07,42,Off,False,0,900,150,28.4925,76.9738,4,1014.2857142857143,14.0,1150.6666666666667,Mid-term
2,2024-08-14,27,Off,False,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-08-18,18,Off,True,0,900,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Short-term
2,2024-08-19,140,Peak,False,0,1300,150,28.4925,76.9738,4,900.0,14.0,1150.6666666666667,Long-term
2,2024-08-31,31,Off,True,0,900,150,28.4925,76.9738,4,1033.3333333333333,14.0,1150.6666666666667,Mid-term
2,2024-09-01,27,Off,True,0,900,150,28.4925,76.9738,4,1033.3333333333333,14.0,1150.6666666666667,Short-term
